episode,reward,steps,success,epsilon
0,-68.0000,999,0,1.00000
1,-69.4000,999,0,0.99900
2,-67.0000,999,0,0.99800
3,-66.1000,999,0,0.99700
4,-66.9000,999,0,0.99601
5,-66.7000,999,0,0.99501
6,-67.0000,999,0,0.99401
7,-66.2000,999,0,0.99302
8,-63.9000,999,0,0.99203
9,-64.5000,999,0,0.99104
10,-63.9000,999,0,0.99004
11,-65.3000,999,0,0.98905
12,-67.3000,999,0,0.98807
13,-65.1000,999,0,0.98708
14,-64.3000,999,0,0.98609
15,-64.5000,999,0,0.98510
16,-63.4000,999,0,0.98412
17,-66.1000,999,0,0.98314
18,-62.9000,999,0,0.98215
19,-65.4000,999,0,0.98117
20,-63.3000,999,0,0.98019
21,-65.1000,999,0,0.97921
22,-61.8000,999,0,0.97823
23,-64.4000,999,0,0.97725
24,-65.2000,999,0,0.97627
25,-65.2000,999,0,0.97530
26,-66.3000,999,0,0.97432
27,-64.4000,999,0,0.97335
28,44.0000,880,1,0.97237
29,-64.2000,999,0,0.97140
30,-66.0000,999,0,0.97043
31,-63.8000,999,0,0.96946
32,-65.5000,999,0,0.96849
33,-62.6000,999,0,0.96752
34,-64.8000,999,0,0.96656
35,-64.5000,999,0,0.96559
36,-62.2000,999,0,0.96462
37,-63.6000,999,0,0.96366
38,-64.8000,999,0,0.96269
39,-64.5000,999,0,0.96173
40,-66.1000,999,0,0.96077
41,-65.6000,999,0,0.95981
42,-63.4000,999,0,0.95885
43,-62.6000,999,0,0.95789
44,-65.5000,999,0,0.95693
45,-63.5000,999,0,0.95598
46,64.1000,586,1,0.95502
47,-60.7000,999,0,0.95406
48,-60.6000,999,0,0.95311
49,-64.3000,999,0,0.95216
50,-63.5000,999,0,0.95121
51,-66.1000,999,0,0.95025
52,-64.4000,999,0,0.94930
53,-62.0000,999,0,0.94835
54,-63.8000,999,0,0.94741
55,-64.7000,999,0,0.94646
56,-63.6000,999,0,0.94551
57,-65.1000,999,0,0.94457
58,-62.8000,999,0,0.94362
59,-62.4000,999,0,0.94268
60,-64.4000,999,0,0.94174
61,-62.6000,999,0,0.94079
62,-61.8000,999,0,0.93985
63,-61.0000,999,0,0.93891
64,-64.7000,999,0,0.93797
65,-63.1000,999,0,0.93704
66,-65.8000,999,0,0.93610
67,-62.1000,999,0,0.93516
68,-62.8000,999,0,0.93423
69,-63.3000,999,0,0.93329
70,-62.5000,999,0,0.93236
71,-62.4000,999,0,0.93143
72,-59.6000,999,0,0.93050
73,-59.6000,999,0,0.92957
74,-61.8000,999,0,0.92864
75,-59.7000,999,0,0.92771
76,-59.8000,999,0,0.92678
77,-60.5000,999,0,0.92585
78,-64.1000,999,0,0.92493
79,-61.1000,999,0,0.92400
80,-61.4000,999,0,0.92308
81,-61.0000,999,0,0.92216
82,-62.6000,999,0,0.92123
83,-63.1000,999,0,0.92031
84,-64.7000,999,0,0.91939
85,-58.8000,999,0,0.91847
86,-61.2000,999,0,0.91755
87,-57.7000,999,0,0.91664
88,-58.6000,999,0,0.91572
89,-60.1000,999,0,0.91480
90,-63.1000,999,0,0.91389
91,-62.6000,999,0,0.91298
92,-60.7000,999,0,0.91206
93,-60.3000,999,0,0.91115
94,-61.4000,999,0,0.91024
95,-60.1000,999,0,0.90933
96,-59.9000,999,0,0.90842
97,-62.3000,999,0,0.90751
98,-60.2000,999,0,0.90660
99,-60.9000,999,0,0.90570
100,-59.4000,999,0,0.90479
101,-63.1000,999,0,0.90389
102,-59.5000,999,0,0.90298
103,-59.2000,999,0,0.90208
104,-59.5000,999,0,0.90118
105,-57.2000,999,0,0.90028
106,-58.1000,999,0,0.89938
107,-59.6000,999,0,0.89848
108,-61.8000,999,0,0.89758
109,-61.4000,999,0,0.89668
110,-59.0000,999,0,0.89578
111,-61.0000,999,0,0.89489
112,-59.4000,999,0,0.89399
113,-57.7000,999,0,0.89310
114,-59.0000,999,0,0.89221
115,-59.1000,999,0,0.89131
116,-58.6000,999,0,0.89042
117,-57.5000,999,0,0.88953
118,-58.6000,999,0,0.88864
119,-61.0000,999,0,0.88775
120,-59.2000,999,0,0.88687
121,-57.6000,999,0,0.88598
122,-58.5000,999,0,0.88509
123,-60.2000,999,0,0.88421
124,-59.5000,999,0,0.88333
125,-60.7000,999,0,0.88244
126,-61.6000,999,0,0.88156
127,52.3000,823,1,0.88068
128,-62.2000,999,0,0.87980
129,-58.8000,999,0,0.87892
130,-59.3000,999,0,0.87804
131,-58.8000,999,0,0.87716
132,-56.7000,999,0,0.87628
133,-58.3000,999,0,0.87541
134,-58.8000,999,0,0.87453
135,-59.1000,999,0,0.87366
136,-59.3000,999,0,0.87278
137,-57.8000,999,0,0.87191
138,-57.6000,999,0,0.87104
139,-58.2000,999,0,0.87017
140,-60.6000,999,0,0.86930
141,-56.0000,999,0,0.86843
142,-59.7000,999,0,0.86756
