episode,reward,steps,success,epsilon
0,4.5000,955,1,1.00000
1,0.9000,991,1,0.99900
2,28.5000,715,1,0.99800
3,-99.9000,999,0,0.99700
4,28.9000,711,1,0.99601
5,-99.9000,999,0,0.99501
6,61.5000,385,1,0.99401
7,-99.9000,999,0,0.99302
8,-99.9000,999,0,0.99203
9,-99.9000,999,0,0.99104
10,-99.9000,999,0,0.99004
11,-99.9000,999,0,0.98905
12,-99.9000,999,0,0.98807
13,-99.9000,999,0,0.98708
14,-99.9000,999,0,0.98609
15,-99.9000,999,0,0.98510
16,-99.9000,999,0,0.98412
17,-99.9000,999,0,0.98314
18,74.1000,259,1,0.98215
19,32.8000,672,1,0.98117
20,-99.9000,999,0,0.98019
21,-99.9000,999,0,0.97921
22,-99.9000,999,0,0.97823
23,-99.9000,999,0,0.97725
24,-99.9000,999,0,0.97627
25,-99.9000,999,0,0.97530
26,-99.9000,999,0,0.97432
27,-99.9000,999,0,0.97335
28,38.3000,617,1,0.97237
29,18.6000,814,1,0.97140
30,-99.9000,999,0,0.97043
31,41.5000,585,1,0.96946
32,15.0000,850,1,0.96849
33,-99.9000,999,0,0.96752
34,48.8000,512,1,0.96656
35,-99.9000,999,0,0.96559
36,-99.9000,999,0,0.96462
37,37.3000,627,1,0.96366
38,16.0000,840,1,0.96269
39,-99.9000,999,0,0.96173
40,-99.9000,999,0,0.96077
41,-99.9000,999,0,0.95981
42,-99.9000,999,0,0.95885
43,47.4000,526,1,0.95789
44,20.0000,800,1,0.95693
45,38.0000,620,1,0.95598
46,33.1000,669,1,0.95502
47,9.1000,909,1,0.95406
48,-99.9000,999,0,0.95311
49,-99.9000,999,0,0.95216
50,-99.9000,999,0,0.95121
51,-99.9000,999,0,0.95025
52,23.8000,762,1,0.94930
53,15.7000,843,1,0.94835
54,49.7000,503,1,0.94741
55,-99.9000,999,0,0.94646
56,19.4000,806,1,0.94551
57,-99.9000,999,0,0.94457
58,-99.9000,999,0,0.94362
59,-99.9000,999,0,0.94268
60,-99.9000,999,0,0.94174
61,15.6000,844,1,0.94079
62,-99.9000,999,0,0.93985
63,4.6000,954,1,0.93891
64,-99.9000,999,0,0.93797
65,24.8000,752,1,0.93704
66,-99.9000,999,0,0.93610
67,74.1000,259,1,0.93516
68,-99.9000,999,0,0.93423
69,39.6000,604,1,0.93329
70,38.8000,612,1,0.93236
71,34.8000,652,1,0.93143
72,23.2000,768,1,0.93050
73,33.6000,664,1,0.92957
74,-99.9000,999,0,0.92864
75,3.6000,964,1,0.92771
76,-99.9000,999,0,0.92678
77,30.5000,695,1,0.92585
78,2.7000,973,1,0.92493
79,-99.9000,999,0,0.92400
80,72.3000,277,1,0.92308
81,-99.9000,999,0,0.92216
82,64.4000,356,1,0.92123
83,11.8000,882,1,0.92031
84,-99.9000,999,0,0.91939
85,-99.9000,999,0,0.91847
86,-99.9000,999,0,0.91755
87,-99.9000,999,0,0.91664
88,59.0000,410,1,0.91572
89,34.7000,653,1,0.91480
90,52.1000,479,1,0.91389
91,-99.9000,999,0,0.91298
92,34.2000,658,1,0.91206
93,-99.9000,999,0,0.91115
94,42.2000,578,1,0.91024
95,-99.9000,999,0,0.90933
96,-99.9000,999,0,0.90842
97,30.0000,700,1,0.90751
98,56.9000,431,1,0.90660
99,46.0000,540,1,0.90570
100,42.7000,573,1,0.90479
101,70.0000,300,1,0.90389
102,16.6000,834,1,0.90298
103,56.7000,433,1,0.90208
104,56.6000,434,1,0.90118
105,-99.9000,999,0,0.90028
106,42.9000,571,1,0.89938
107,57.0000,430,1,0.89848
108,12.4000,876,1,0.89758
109,7.4000,926,1,0.89668
110,25.3000,747,1,0.89578
111,46.9000,531,1,0.89489
112,55.9000,441,1,0.89399
113,37.2000,628,1,0.89310
114,23.0000,770,1,0.89221
115,7.8000,922,1,0.89131
116,4.6000,954,1,0.89042
117,22.4000,776,1,0.88953
118,49.4000,506,1,0.88864
119,7.6000,924,1,0.88775
120,32.6000,674,1,0.88687
121,57.5000,425,1,0.88598
122,21.0000,790,1,0.88509
123,25.6000,744,1,0.88421
124,52.2000,478,1,0.88333
125,21.8000,782,1,0.88244
126,-99.9000,999,0,0.88156
127,-99.9000,999,0,0.88068
128,-99.9000,999,0,0.87980
129,46.7000,533,1,0.87892
130,5.2000,948,1,0.87804
131,23.0000,770,1,0.87716
132,13.0000,870,1,0.87628
133,21.7000,783,1,0.87541
134,75.0000,250,1,0.87453
135,10.7000,893,1,0.87366
136,-99.9000,999,0,0.87278
137,34.7000,653,1,0.87191
138,68.7000,313,1,0.87104
139,-99.9000,999,0,0.87017
140,37.5000,625,1,0.86930
141,-99.9000,999,0,0.86843
142,49.5000,505,1,0.86756
143,58.5000,415,1,0.86669
144,34.9000,651,1,0.86583
145,-99.9000,999,0,0.86496
146,20.4000,796,1,0.86409
147,63.9000,361,1,0.86323
148,57.5000,425,1,0.86237
149,-99.9000,999,0,0.86150
150,47.0000,530,1,0.86064
151,34.9000,651,1,0.85978
152,42.1000,579,1,0.85892
153,-99.9000,999,0,0.85806
154,54.5000,455,1,0.85721
155,-99.9000,999,0,0.85635
156,45.1000,549,1,0.85549
157,52.4000,476,1,0.85464
158,24.7000,753,1,0.85378
159,31.1000,689,1,0.85293
160,-99.9000,999,0,0.85208
161,27.4000,726,1,0.85122
162,-99.9000,999,0,0.85037
163,-99.9000,999,0,0.84952
164,0.3000,997,1,0.84867
165,22.5000,775,1,0.84782
166,43.5000,565,1,0.84698
167,-99.9000,999,0,0.84613
168,32.2000,678,1,0.84528
169,0.9000,991,1,0.84444
170,54.3000,457,1,0.84359
171,-99.9000,999,0,0.84275
172,-99.9000,999,0,0.84191
173,70.3000,297,1,0.84106
174,43.9000,561,1,0.84022
175,33.2000,668,1,0.83938
176,38.6000,614,1,0.83854
177,32.6000,674,1,0.83771
178,-99.9000,999,0,0.83687
179,56.4000,436,1,0.83603
180,-99.9000,999,0,0.83519
181,-99.9000,999,0,0.83436
182,36.7000,633,1,0.83353
183,23.3000,767,1,0.83269
184,43.7000,563,1,0.83186
185,59.0000,410,1,0.83103
186,-99.9000,999,0,0.83020
187,-99.9000,999,0,0.82937
188,71.6000,284,1,0.82854
189,60.2000,398,1,0.82771
190,-99.9000,999,0,0.82688
191,53.3000,467,1,0.82605
192,34.4000,656,1,0.82523
193,0.8000,992,1,0.82440
194,43.7000,563,1,0.82358
195,53.3000,467,1,0.82275
196,-99.9000,999,0,0.82193
197,-99.9000,999,0,0.82111
198,-99.9000,999,0,0.82029
199,-99.9000,999,0,0.81947
200,-99.9000,999,0,0.81865
201,-99.9000,999,0,0.81783
202,17.2000,828,1,0.81701
203,38.4000,616,1,0.81620
204,-99.9000,999,0,0.81538
205,13.6000,864,1,0.81456
206,56.6000,434,1,0.81375
207,49.1000,509,1,0.81294
208,39.3000,607,1,0.81212
209,-99.9000,999,0,0.81131
210,63.1000,369,1,0.81050
