episode,reward,steps,success,epsilon
0,-51.9250,999,0,1.00000
1,-51.5750,999,0,0.99700
2,-50.5000,999,0,0.99401
3,-49.5750,999,0,0.99103
4,-49.5750,999,0,0.98805
5,-49.2250,999,0,0.98509
6,-49.3750,999,0,0.98213
7,-48.1750,999,0,0.97919
8,-46.8500,999,0,0.97625
9,-46.0500,999,0,0.97332
10,-49.2750,999,0,0.97040
11,-48.1250,999,0,0.96749
12,-47.5500,999,0,0.96459
13,-44.9250,999,0,0.96169
14,-47.0750,999,0,0.95881
15,-47.6500,999,0,0.95593
16,-47.6750,999,0,0.95307
17,-47.2250,999,0,0.95021
18,-47.2750,999,0,0.94736
19,-46.3750,999,0,0.94451
20,-46.1000,999,0,0.94168
21,-47.1250,999,0,0.93885
22,-46.2000,999,0,0.93604
23,-46.7500,999,0,0.93323
24,-46.9750,999,0,0.93043
25,-46.2000,999,0,0.92764
26,-47.0500,999,0,0.92486
27,-45.3750,999,0,0.92208
28,-45.4000,999,0,0.91932
29,-45.3000,999,0,0.91656
30,-46.4500,999,0,0.91381
31,-44.9250,999,0,0.91107
32,58.0500,885,1,0.90833
33,-46.1250,999,0,0.90561
34,-45.6250,999,0,0.90289
35,-48.0750,999,0,0.90018
36,-45.0250,999,0,0.89748
37,-43.4750,999,0,0.89479
38,-43.5750,999,0,0.89211
39,-43.9500,999,0,0.88943
40,-44.3500,999,0,0.88676
41,-44.7500,999,0,0.88410
42,-45.9250,999,0,0.88145
43,-44.3250,999,0,0.87880
44,-44.2500,999,0,0.87617
45,-44.7250,999,0,0.87354
46,-43.0750,999,0,0.87092
47,-42.8500,999,0,0.86831
48,-43.1250,999,0,0.86570
49,-42.6000,999,0,0.86310
50,-41.5500,999,0,0.86051
51,-40.4750,999,0,0.85793
52,-42.0250,999,0,0.85536
53,-43.5500,999,0,0.85279
54,-41.6500,999,0,0.85023
55,-42.7500,999,0,0.84768
56,-41.8250,999,0,0.84514
57,-41.5000,999,0,0.84260
58,-40.8750,999,0,0.84008
59,-43.0750,999,0,0.83756
60,-40.1750,999,0,0.83504
61,-40.2750,999,0,0.83254
62,-42.2000,999,0,0.83004
63,-45.3750,999,0,0.82755
64,-41.4500,999,0,0.82507
65,-39.8000,999,0,0.82259
66,-43.2750,999,0,0.82013
67,-39.3750,999,0,0.81767
68,-41.6750,999,0,0.81521
69,-38.6500,999,0,0.81277
70,-41.5000,999,0,0.81033
71,-39.6750,999,0,0.80790
72,-38.1750,999,0,0.80547
73,-39.6250,999,0,0.80306
74,-39.7500,999,0,0.80065
75,-39.2750,999,0,0.79825
76,-39.0500,999,0,0.79585
77,-40.8000,999,0,0.79346
78,-38.7250,999,0,0.79108
79,-41.9000,999,0,0.78871
80,-39.5500,999,0,0.78634
81,-39.1750,999,0,0.78399
82,-38.3000,999,0,0.78163
83,-41.7250,999,0,0.77929
84,-37.3750,999,0,0.77695
85,-39.1500,999,0,0.77462
86,-36.1000,999,0,0.77230
87,-39.5750,999,0,0.76998
88,-37.4000,999,0,0.76767
89,-40.2000,999,0,0.76537
90,-39.9250,999,0,0.76307
91,-37.8250,999,0,0.76078
92,-37.3500,999,0,0.75850
93,-35.5250,999,0,0.75622
94,-39.1500,999,0,0.75395
95,-35.6000,999,0,0.75169
96,-36.2000,999,0,0.74944
97,-38.6750,999,0,0.74719
98,-36.2750,999,0,0.74495
99,-34.7250,999,0,0.74271
100,-33.9250,999,0,0.74048
101,-35.9750,999,0,0.73826
102,-35.1500,999,0,0.73605
103,-37.5750,999,0,0.73384
104,-36.6500,999,0,0.73164
105,-34.1000,999,0,0.72944
106,-36.1000,999,0,0.72726
107,-35.9000,999,0,0.72507
108,-34.1250,999,0,0.72290
109,-36.3250,999,0,0.72073
110,-35.6750,999,0,0.71857
111,-36.1750,999,0,0.71641
112,-34.0250,999,0,0.71426
113,-37.6500,999,0,0.71212
114,-33.6500,999,0,0.70998
115,-37.2750,999,0,0.70785
116,-36.4250,999,0,0.70573
117,-35.1250,999,0,0.70361
118,-35.4250,999,0,0.70150
119,-32.3250,999,0,0.69940
120,-35.9750,999,0,0.69730
121,-35.8500,999,0,0.69521
122,-32.3500,999,0,0.69312
123,-32.0500,999,0,0.69104
124,-36.5750,999,0,0.68897
125,-34.5500,999,0,0.68690
126,-33.6500,999,0,0.68484
127,-35.6250,999,0,0.68279
128,-33.1500,999,0,0.68074
129,-30.3750,999,0,0.67870
130,-34.1750,999,0,0.67666
131,-34.8000,999,0,0.67463
132,-32.4000,999,0,0.67261
133,-33.4750,999,0,0.67059
134,-31.2000,999,0,0.66858
135,-31.1500,999,0,0.66657
136,-33.3250,999,0,0.66457
137,-31.8000,999,0,0.66258
138,-32.2000,999,0,0.66059
139,-31.0750,999,0,0.65861
140,-31.0250,999,0,0.65663
141,-31.9750,999,0,0.65466
142,-31.8750,999,0,0.65270
143,-29.8250,999,0,0.65074
144,-32.9750,999,0,0.64879
145,-30.1000,999,0,0.64684
146,-33.1500,999,0,0.64490
147,-32.6500,999,0,0.64297
148,-32.6500,999,0,0.64104
149,-31.2750,999,0,0.63911
150,-32.0750,999,0,0.63720
151,-31.5500,999,0,0.63529
152,-32.7500,999,0,0.63338
153,-31.3500,999,0,0.63148
154,-30.7500,999,0,0.62959
155,-32.4750,999,0,0.62770
156,-33.3750,999,0,0.62581
157,-32.5250,999,0,0.62394
158,-30.7000,999,0,0.62206
159,-29.8250,999,0,0.62020
160,-31.1250,999,0,0.61834
161,-32.4750,999,0,0.61648
162,-30.0500,999,0,0.61463
163,-29.8000,999,0,0.61279
164,-30.9750,999,0,0.61095
165,-31.3250,999,0,0.60912
166,-29.3500,999,0,0.60729
167,-28.2250,999,0,0.60547
