episode,reward,steps,success,epsilon
0,-51.6500,999,0,1.00000
1,-51.0500,999,0,0.99950
2,-50.0250,999,0,0.99900
3,-49.8250,999,0,0.99850
4,-50.3250,999,0,0.99800
5,-49.4500,999,0,0.99750
6,-48.6750,999,0,0.99700
7,-48.4750,999,0,0.99651
8,-50.3750,999,0,0.99601
9,-48.7000,999,0,0.99551
10,-48.8250,999,0,0.99501
11,-49.9500,999,0,0.99451
12,-50.2000,999,0,0.99402
13,-48.4500,999,0,0.99352
14,-49.3000,999,0,0.99302
15,-48.9500,999,0,0.99253
16,-47.0500,999,0,0.99203
17,-49.0500,999,0,0.99153
18,-49.9000,999,0,0.99104
19,-51.1750,999,0,0.99054
20,-47.5250,999,0,0.99005
21,-48.8500,999,0,0.98955
22,-47.5500,999,0,0.98906
23,-49.6000,999,0,0.98856
24,-47.6250,999,0,0.98807
25,-49.3000,999,0,0.98757
26,-50.7500,999,0,0.98708
27,-48.6000,999,0,0.98659
28,-49.9000,999,0,0.98609
29,-49.4750,999,0,0.98560
30,-48.3250,999,0,0.98511
31,-50.3750,999,0,0.98462
32,-46.8750,999,0,0.98412
33,-50.2500,999,0,0.98363
34,-47.9750,999,0,0.98314
35,-49.7250,999,0,0.98265
36,-48.9250,999,0,0.98216
37,-47.5500,999,0,0.98167
38,-49.3750,999,0,0.98117
39,-51.6000,999,0,0.98068
40,-50.2750,999,0,0.98019
41,-48.0750,999,0,0.97970
42,-48.9000,999,0,0.97921
43,-49.5500,999,0,0.97872
44,-47.4750,999,0,0.97823
45,-48.1500,999,0,0.97775
46,-47.4500,999,0,0.97726
47,-48.1000,999,0,0.97677
48,-49.2500,999,0,0.97628
49,-48.4750,999,0,0.97579
50,-47.4750,999,0,0.97530
51,-47.3500,999,0,0.97482
52,-47.3750,999,0,0.97433
53,-49.7500,999,0,0.97384
54,-50.5500,999,0,0.97335
55,-47.2500,999,0,0.97287
56,-50.3500,999,0,0.97238
57,-48.1000,999,0,0.97190
58,-47.9500,999,0,0.97141
59,-48.1000,999,0,0.97092
60,-48.4000,999,0,0.97044
61,-48.8250,999,0,0.96995
62,-49.0250,999,0,0.96947
63,-47.5000,999,0,0.96898
64,-46.6000,999,0,0.96850
65,-48.6750,999,0,0.96801
66,-48.1250,999,0,0.96753
67,-46.1750,999,0,0.96705
68,-50.3500,999,0,0.96656
69,-48.8000,999,0,0.96608
70,-49.3500,999,0,0.96560
71,-46.9250,999,0,0.96511
72,-48.9500,999,0,0.96463
73,-47.6000,999,0,0.96415
74,-50.0250,999,0,0.96367
75,-48.1250,999,0,0.96319
76,-49.3750,999,0,0.96270
77,-47.7250,999,0,0.96222
78,-47.2500,999,0,0.96174
79,-48.1000,999,0,0.96126
80,-48.2000,999,0,0.96078
81,-48.6000,999,0,0.96030
82,-49.6750,999,0,0.95982
83,-48.8250,999,0,0.95934
84,-46.4750,999,0,0.95886
85,-47.2250,999,0,0.95838
86,-46.2500,999,0,0.95790
87,-45.5000,999,0,0.95742
88,-48.7000,999,0,0.95694
89,-49.8250,999,0,0.95646
90,71.2250,626,1,0.95599
91,-47.2750,999,0,0.95551
92,-47.5000,999,0,0.95503
93,-47.8250,999,0,0.95455
94,-45.6000,999,0,0.95408
95,-45.3000,999,0,0.95360
96,-47.3750,999,0,0.95312
97,-46.5250,999,0,0.95265
98,-45.8500,999,0,0.95217
99,-47.2250,999,0,0.95169
100,-49.6000,999,0,0.95122
101,-48.2500,999,0,0.95074
102,-46.8250,999,0,0.95027
103,-46.5000,999,0,0.94979
104,57.6500,940,1,0.94932
105,-47.2000,999,0,0.94884
106,-46.9500,999,0,0.94837
107,-48.3500,999,0,0.94789
108,-50.4750,999,0,0.94742
109,-48.1250,999,0,0.94695
110,-47.3250,999,0,0.94647
111,-47.8500,999,0,0.94600
112,57.1250,899,1,0.94553
113,-44.5500,999,0,0.94505
114,-46.8500,999,0,0.94458
115,-45.5500,999,0,0.94411
116,-46.7750,999,0,0.94364
117,-47.5500,999,0,0.94316
118,-47.6750,999,0,0.94269
119,-46.8000,999,0,0.94222
120,-47.7000,999,0,0.94175
121,-43.8500,999,0,0.94128
122,-45.5500,999,0,0.94081
123,-46.9000,999,0,0.94034
124,-46.6000,999,0,0.93987
125,-48.5000,999,0,0.93940
126,-46.3000,999,0,0.93893
127,-48.0250,999,0,0.93846
128,-47.4500,999,0,0.93799
129,-48.1750,999,0,0.93752
130,-46.5250,999,0,0.93705
131,-48.8500,999,0,0.93658
132,-47.6000,999,0,0.93612
133,-45.4500,999,0,0.93565
134,-46.3500,999,0,0.93518
135,-46.3000,999,0,0.93471
136,-47.1500,999,0,0.93424
137,-44.0250,999,0,0.93378
138,-46.8500,999,0,0.93331
139,-44.0000,999,0,0.93284
140,-48.2000,999,0,0.93238
141,-49.0000,999,0,0.93191
142,-47.5250,999,0,0.93145
143,-46.1000,999,0,0.93098
144,-43.5000,999,0,0.93051
145,-47.3500,999,0,0.93005
146,-46.9000,999,0,0.92958
147,-44.9750,999,0,0.92912
148,-48.0000,999,0,0.92865
149,-44.8250,999,0,0.92819
150,-48.5750,999,0,0.92773
151,-45.4250,999,0,0.92726
152,-43.9000,999,0,0.92680
153,-47.6500,999,0,0.92634
154,-46.9500,999,0,0.92587
155,-47.7000,999,0,0.92541
156,-47.4500,999,0,0.92495
157,-44.3000,999,0,0.92448
158,-44.3000,999,0,0.92402
159,-46.1250,999,0,0.92356
160,-46.9000,999,0,0.92310
161,-46.5500,999,0,0.92264
162,-46.5250,999,0,0.92218
163,-44.3750,999,0,0.92171
164,-47.6500,999,0,0.92125
165,-43.5000,999,0,0.92079
166,-47.7250,999,0,0.92033
167,-47.2500,999,0,0.91987
168,-44.5500,999,0,0.91941
169,-46.5250,999,0,0.91895
170,-49.2000,999,0,0.91849
171,-45.5500,999,0,0.91803
172,-46.9250,999,0,0.91757
173,-47.9750,999,0,0.91712
174,-47.2000,999,0,0.91666
175,-47.4750,999,0,0.91620
176,-44.4750,999,0,0.91574
177,-44.3750,999,0,0.91528
178,-45.2500,999,0,0.91483
179,-44.9750,999,0,0.91437
180,-44.5500,999,0,0.91391
181,-45.5750,999,0,0.91345
182,71.1250,631,1,0.91300
183,-45.7250,999,0,0.91254
184,-47.1750,999,0,0.91208
185,-46.0000,999,0,0.91163
186,-46.1500,999,0,0.91117
187,-47.9250,999,0,0.91072
188,-46.4250,999,0,0.91026
189,-43.6000,999,0,0.90981
190,-47.3500,999,0,0.90935
191,-45.6750,999,0,0.90890
192,-47.8500,999,0,0.90844
193,-45.4750,999,0,0.90799
194,-44.8500,999,0,0.90753
195,-44.5000,999,0,0.90708
196,-46.4250,999,0,0.90663
197,-46.4000,999,0,0.90617
198,-42.8750,999,0,0.90572
199,-44.9750,999,0,0.90527
200,-47.9500,999,0,0.90481
201,-45.2750,999,0,0.90436
202,-46.2000,999,0,0.90391
203,-44.2000,999,0,0.90346
204,-44.6000,999,0,0.90301
205,-47.4000,999,0,0.90256
206,-42.8250,999,0,0.90210
207,-42.8500,999,0,0.90165
208,-44.8750,999,0,0.90120
209,-45.7000,999,0,0.90075
210,-45.4500,999,0,0.90030
211,-44.5750,999,0,0.89985
212,-43.7500,999,0,0.89940
213,-47.1500,999,0,0.89895
214,-45.4750,999,0,0.89850
215,-42.9750,999,0,0.89805
216,-44.6500,999,0,0.89760
217,-44.8500,999,0,0.89715
218,-43.7000,999,0,0.89671
219,-42.8750,999,0,0.89626
220,-43.3500,999,0,0.89581
221,-43.3000,999,0,0.89536
222,-44.9750,999,0,0.89491
223,-41.2750,999,0,0.89447
224,-45.8750,999,0,0.89402
225,-40.2500,999,0,0.89357
226,-43.2500,999,0,0.89313
227,-44.1000,999,0,0.89268
228,-43.7500,999,0,0.89223
229,-43.8750,999,0,0.89179
230,-44.6500,999,0,0.89134
231,-45.8000,999,0,0.89089
232,-45.2750,999,0,0.89045
233,-42.3250,999,0,0.89000
234,-47.2500,999,0,0.88956
235,-44.4500,999,0,0.88911
236,-44.2500,999,0,0.88867
237,-40.6000,999,0,0.88823
238,-44.1250,999,0,0.88778
239,-44.0750,999,0,0.88734
240,-44.7000,999,0,0.88689
241,-43.6250,999,0,0.88645
242,-43.5500,999,0,0.88601
243,-44.5250,999,0,0.88556
244,-44.2000,999,0,0.88512
245,-45.5000,999,0,0.88468
246,-44.6750,999,0,0.88424
247,-42.7250,999,0,0.88379
248,-42.4250,999,0,0.88335
249,-43.1000,999,0,0.88291
250,-43.6500,999,0,0.88247
251,-43.8250,999,0,0.88203
252,-46.4750,999,0,0.88159
253,-45.5250,999,0,0.88115
254,-44.7500,999,0,0.88071
255,-44.5250,999,0,0.88027
256,-44.6250,999,0,0.87983
257,-42.7250,999,0,0.87939
258,-43.1250,999,0,0.87895
259,-43.5750,999,0,0.87851
260,-46.4000,999,0,0.87807
261,-42.9250,999,0,0.87763
262,-43.3500,999,0,0.87719
263,-44.6500,999,0,0.87675
264,-43.1750,999,0,0.87631
265,-43.6250,999,0,0.87587
266,-44.8000,999,0,0.87544
267,-44.3750,999,0,0.87500
268,-45.2000,999,0,0.87456
269,-43.4000,999,0,0.87412
270,-45.6250,999,0,0.87369
271,-42.0750,999,0,0.87325
272,-41.9750,999,0,0.87281
273,-43.1500,999,0,0.87238
274,-44.0500,999,0,0.87194
275,-40.4750,999,0,0.87150
276,-42.8250,999,0,0.87107
277,-42.0000,999,0,0.87063
278,-43.0250,999,0,0.87020
279,-44.9750,999,0,0.86976
280,-43.1250,999,0,0.86933
281,-45.0250,999,0,0.86889
282,57.7250,920,1,0.86846
283,-41.1000,999,0,0.86802
284,-43.8250,999,0,0.86759
285,-42.2250,999,0,0.86716
286,-39.3250,999,0,0.86672
287,-44.1000,999,0,0.86629
288,-41.7500,999,0,0.86586
289,-44.3000,999,0,0.86542
290,-44.6750,999,0,0.86499
291,-45.2750,999,0,0.86456
292,-40.4000,999,0,0.86413
293,-43.6250,999,0,0.86369
294,-41.0000,999,0,0.86326
295,-40.9250,999,0,0.86283
296,-44.5500,999,0,0.86240
297,-46.3000,999,0,0.86197
298,-42.3750,999,0,0.86154
299,-41.0000,999,0,0.86111
300,-43.0000,999,0,0.86068
301,-44.4500,999,0,0.86025
302,-41.1500,999,0,0.85982
303,-42.3250,999,0,0.85939
304,-42.4500,999,0,0.85896
305,-42.6250,999,0,0.85853
306,-42.3000,999,0,0.85810
307,-41.9750,999,0,0.85767
308,-42.3500,999,0,0.85724
309,-45.5750,999,0,0.85681
310,-40.5750,999,0,0.85638
311,-43.7750,999,0,0.85595
312,-44.7500,999,0,0.85553
313,-43.2000,999,0,0.85510
314,-44.3500,999,0,0.85467
315,-43.7250,999,0,0.85424
316,-43.8500,999,0,0.85382
317,-43.6750,999,0,0.85339
318,-42.6500,999,0,0.85296
319,-42.6000,999,0,0.85254
320,-43.9750,999,0,0.85211
321,-40.8000,999,0,0.85168
322,-44.4500,999,0,0.85126
323,-42.3500,999,0,0.85083
324,-41.7250,999,0,0.85041
325,-41.7750,999,0,0.84998
326,-43.2000,999,0,0.84956
327,-45.0500,999,0,0.84913
328,-41.5250,999,0,0.84871
329,-42.4000,999,0,0.84828
330,-41.3000,999,0,0.84786
