episode,reward,steps,success,epsilon
0,-51.3500,999,0,1.00000
1,-52.9000,999,0,0.99900
2,-51.0000,999,0,0.99800
3,-50.2000,999,0,0.99700
4,-46.7500,999,0,0.99601
5,55.3500,892,1,0.99501
6,-50.1750,999,0,0.99401
7,-49.3750,999,0,0.99302
8,-48.5250,999,0,0.99203
9,-49.7500,999,0,0.99104
10,-50.2000,999,0,0.99004
11,-50.5000,999,0,0.98905
12,-48.7250,999,0,0.98807
13,-50.6250,999,0,0.98708
14,-49.7500,999,0,0.98609
15,-51.8250,999,0,0.98510
16,-51.9750,999,0,0.98412
17,-50.7500,999,0,0.98314
18,-51.1500,999,0,0.98215
19,-49.7750,999,0,0.98117
20,-51.8750,999,0,0.98019
21,-49.9250,999,0,0.97921
22,-48.5750,999,0,0.97823
23,-48.6750,999,0,0.97725
24,-48.8750,999,0,0.97627
25,-48.5000,999,0,0.97530
26,-49.8750,999,0,0.97432
27,-49.5750,999,0,0.97335
28,-49.0750,999,0,0.97237
29,-49.0250,999,0,0.97140
30,-50.3000,999,0,0.97043
31,-49.8000,999,0,0.96946
32,-49.7000,999,0,0.96849
33,-48.9250,999,0,0.96752
34,-50.1750,999,0,0.96656
35,-51.2000,999,0,0.96559
36,-50.0250,999,0,0.96462
37,-51.4750,999,0,0.96366
38,-48.6750,999,0,0.96269
39,-49.5000,999,0,0.96173
40,-48.6750,999,0,0.96077
41,-49.6250,999,0,0.95981
42,-50.3000,999,0,0.95885
43,-48.0750,999,0,0.95789
44,-51.4000,999,0,0.95693
45,-52.3500,999,0,0.95598
46,-51.8250,999,0,0.95502
47,-49.7750,999,0,0.95406
48,-49.1000,999,0,0.95311
49,-51.3000,999,0,0.95216
50,-49.8750,999,0,0.95121
51,-47.4000,999,0,0.95025
52,-49.7500,999,0,0.94930
53,-50.7000,999,0,0.94835
54,-51.6250,999,0,0.94741
55,-50.5250,999,0,0.94646
56,-48.6250,999,0,0.94551
57,-50.2250,999,0,0.94457
58,-49.8500,999,0,0.94362
59,-49.6250,999,0,0.94268
60,-48.5000,999,0,0.94174
61,-51.3750,999,0,0.94079
62,-49.8750,999,0,0.93985
63,-52.2250,999,0,0.93891
64,-53.0750,999,0,0.93797
65,-47.8500,999,0,0.93704
66,-50.4500,999,0,0.93610
67,-47.1500,999,0,0.93516
68,-51.3500,999,0,0.93423
69,-50.2000,999,0,0.93329
70,-50.1000,999,0,0.93236
71,-48.8750,999,0,0.93143
72,-48.8500,999,0,0.93050
73,-49.9000,999,0,0.92957
74,-49.6500,999,0,0.92864
75,-48.6000,999,0,0.92771
76,-50.6750,999,0,0.92678
77,-50.5500,999,0,0.92585
78,-49.7500,999,0,0.92493
79,-49.6500,999,0,0.92400
80,-51.4500,999,0,0.92308
81,-48.4750,999,0,0.92216
82,-50.0000,999,0,0.92123
83,-50.3000,999,0,0.92031
84,-49.5750,999,0,0.91939
85,-52.1500,999,0,0.91847
86,-49.2750,999,0,0.91755
87,-50.2250,999,0,0.91664
88,-50.2000,999,0,0.91572
89,-51.4500,999,0,0.91480
90,-50.5750,999,0,0.91389
91,-50.4000,999,0,0.91298
92,-49.8000,999,0,0.91206
93,-47.1250,999,0,0.91115
94,-50.0000,999,0,0.91024
95,-48.8500,999,0,0.90933
96,-47.7500,999,0,0.90842
97,-49.4250,999,0,0.90751
98,-48.4000,999,0,0.90660
99,-52.4250,999,0,0.90570
100,-52.7500,999,0,0.90479
101,-49.8750,999,0,0.90389
102,-51.3750,999,0,0.90298
103,-48.8500,999,0,0.90208
104,-46.4000,999,0,0.90118
105,-49.4500,999,0,0.90028
106,60.3750,807,1,0.89938
107,-49.8000,999,0,0.89848
108,-49.3500,999,0,0.89758
109,-52.4000,999,0,0.89668
110,-50.4750,999,0,0.89578
111,-52.6500,999,0,0.89489
112,-47.8000,999,0,0.89399
113,-51.9000,999,0,0.89310
114,-48.9000,999,0,0.89221
115,-52.1000,999,0,0.89131
116,-47.0000,999,0,0.89042
117,-49.0500,999,0,0.88953
118,-49.2750,999,0,0.88864
119,-48.2000,999,0,0.88775
120,-50.8750,999,0,0.88687
121,-50.4250,999,0,0.88598
122,-49.5000,999,0,0.88509
123,-50.5000,999,0,0.88421
124,-48.6250,999,0,0.88333
